Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
UGGT1	2.13945427449233	4.81368226131959e-05	UP	1.71077211425291	0.0283481517099389	UP	1.67390951521034	0.0451344554295097	UP
UGGT2	3.1455990711341	3.54943867721779e-08	UP	2.61421286494833	8.92218221563008e-05	UP	1.97401338175905	0.0455803796077896	UP
UHRF1BP1L	2.33690469453179	0.00364088489462791	UP	2.03595264262243	0.0443942675255014	UP	1.43026172620657	0.813855285879007	NOT
USO1	3.10230103568289	5.61779707702733e-08	UP	2.61612061162114	7.58402461642148e-05	UP	2.05618750113178	0.0225796256313464	UP
USP16	2.24558457903818	0.00711649525293584	UP	2.07628858176445	0.0314523389837049	UP	1.34636521311669	1	NOT
USP25	2.20718455358831	3.88634668873086e-05	UP	1.88119392444439	0.00610379146327048	UP	1.50350631247987	0.246354648826921	NOT
USP33	2.30536229976683	0.0045136549488261	UP	2.07769143311152	0.0323269009579139	UP	1.5069986896629	0.633709256097715	NOT
USP47	2.6921637998373	6.86044910347467e-06	UP	2.50054944564513	0.000121678721608233	UP	1.48231014891892	0.549063576887309	NOT
USP53	4.69301582709117	7.78940220239468e-06	UP	3.5936754711346	0.0042002484657338	UP	1.48140030788479	1	NOT
UTRN	4.2372044681168	1.67599872552721e-10	UP	3.50738293460499	2.05748755815946e-06	UP	2.25541584552418	0.0500253548044139	NOT
VCAN	5.70042094820652	0.000127298596226848	UP	5.39958915759601	0.000532298261175158	UP	2.7480129892009	0.409646295226552	NOT
VEGFC	4.72974930087818	1.2629149375579e-09	UP	3.51253437975619	0.000134890079101844	UP	1.60846039297535	0.862885133198559	NOT
VGLL3	4.18300082594777	0.000469469021999821	UP	3.24483899795876	0.0294938213652395	UP	1.02387310410074	1	NOT
VPS13C	2.89493493102314	1.60414003244892e-08	UP	2.83474921988097	6.7917826785133e-08	UP	2.38718777434022	0.000108295477009451	UP
WAC-AS1	2.82313322119141	0.000175325339919807	UP	2.2691720488429	0.0212266889855739	UP	1.16506097983079	1	NOT
WDR60	3.23916509916381	9.50456906126196e-06	UP	2.53996238726573	0.00617520201322057	UP	1.8056203486923	0.336175762311338	NOT
WHAMMP3	4.08925433146672	0.000317622717596723	UP	3.16906075503154	0.0264715861480843	UP	0.646054800878867	1	NOT
WISP1	5.60362842842583	0.000128704968768561	UP	3.90952232020308	0.037868764922949	UP	1.28485177654178	1	NOT
WISP2	6.50904039171062	1.47931610075749e-05	UP	4.82864623276354	0.00661016508618715	UP	0.929922757490548	1	NOT
WNT16	4.80457365199446	5.19502754729169e-05	UP	4.38068029251734	0.000567983899921407	UP	1.33759354655804	1	NOT
WNT5A	6.82523722928438	1.17812214949251e-08	UP	6.47541862469888	1.39580996031615e-07	UP	4.42233530244661	0.00281825583595885	UP
WTAPP1	5.38855887686699	0.00014949059290046	UP	5.07240094755951	0.000692259914280576	UP	3.7056741737765	0.0559836538502166	NOT
XAF1	5.77456766686435	1.61351191773327e-09	UP	4.78861183773219	4.36022879240671e-06	UP	1.11639976324888	1	NOT
XRN1	2.68786021450704	1.63859944183399e-07	UP	2.49186975109963	7.07480985117446e-06	UP	1.98987290036359	0.00714557414572694	UP
